Tipo de jornada;Sectores de actividad CNAE 2009;Tiempo de trabajo;Periodo;Total
Jornada a tiempo parcial;Industria;Horas pagadas;2008T3;82,8
Jornada a tiempo parcial;Industria;Horas pagadas;2008T2;82,9
Jornada a tiempo parcial;Industria;Horas pagadas;2008T1;82
Jornada a tiempo parcial;Industria;Horas efectivas;2024T4;86,3
Jornada a tiempo parcial;Industria;Horas efectivas;2024T3;82,6
Jornada a tiempo parcial;Industria;Horas efectivas;2024T2;90,9
Jornada a tiempo parcial;Industria;Horas efectivas;2024T1;87
Jornada a tiempo parcial;Industria;Horas efectivas;2023T4;84,3
Jornada a tiempo parcial;Industria;Horas efectivas;2023T3;83,5
Jornada a tiempo parcial;Industria;Horas efectivas;2023T2;88,5
Jornada a tiempo parcial;Industria;Horas efectivas;2023T1;91,1
Jornada a tiempo parcial;Industria;Horas efectivas;2022T4;85,5
Jornada a tiempo parcial;Industria;Horas efectivas;2022T3;82,4
Jornada a tiempo parcial;Industria;Horas efectivas;2022T2;87,1
Jornada a tiempo parcial;Industria;Horas efectivas;2022T1;85,4
Jornada a tiempo parcial;Industria;Horas efectivas;2021T4;80,6
Jornada a tiempo parcial;Industria;Horas efectivas;2021T3;77,2
Jornada a tiempo parcial;Industria;Horas efectivas;2021T2;80,8
Jornada a tiempo parcial;Industria;Horas efectivas;2021T1;78,8
Jornada a tiempo parcial;Industria;Horas efectivas;2020T4;81,7
Jornada a tiempo parcial;Industria;Horas efectivas;2020T3;75,2
Jornada a tiempo parcial;Industria;Horas efectivas;2020T2;67,2
Jornada a tiempo parcial;Industria;Horas efectivas;2020T1;79,8
Jornada a tiempo parcial;Industria;Horas efectivas;2019T4;81,9
Jornada a tiempo parcial;Industria;Horas efectivas;2019T3;78,4
Jornada a tiempo parcial;Industria;Horas efectivas;2019T2;83
Jornada a tiempo parcial;Industria;Horas efectivas;2019T1;85
Jornada a tiempo parcial;Industria;Horas efectivas;2018T4;82,7
Jornada a tiempo parcial;Industria;Horas efectivas;2018T3;78,6
Jornada a tiempo parcial;Industria;Horas efectivas;2018T2;88,4
Jornada a tiempo parcial;Industria;Horas efectivas;2018T1;85,7
Jornada a tiempo parcial;Industria;Horas efectivas;2017T4;79,7
Jornada a tiempo parcial;Industria;Horas efectivas;2017T3;77,9
Jornada a tiempo parcial;Industria;Horas efectivas;2017T2;82,7
Jornada a tiempo parcial;Industria;Horas efectivas;2017T1;85
Jornada a tiempo parcial;Industria;Horas efectivas;2016T4;79
Jornada a tiempo parcial;Industria;Horas efectivas;2016T3;77,5
Jornada a tiempo parcial;Industria;Horas efectivas;2016T2;86
Jornada a tiempo parcial;Industria;Horas efectivas;2016T1;79
Jornada a tiempo parcial;Industria;Horas efectivas;2015T4;81,5
Jornada a tiempo parcial;Industria;Horas efectivas;2015T3;78,3
Jornada a tiempo parcial;Industria;Horas efectivas;2015T2;82,4
Jornada a tiempo parcial;Industria;Horas efectivas;2015T1;80,7
Jornada a tiempo parcial;Industria;Horas efectivas;2014T4;84,4
Jornada a tiempo parcial;Industria;Horas efectivas;2014T3;76,4
Jornada a tiempo parcial;Industria;Horas efectivas;2014T2;80,6
Jornada a tiempo parcial;Industria;Horas efectivas;2014T1;79,7
Jornada a tiempo parcial;Industria;Horas efectivas;2013T4;78,2
Jornada a tiempo parcial;Industria;Horas efectivas;2013T3;74,1
Jornada a tiempo parcial;Industria;Horas efectivas;2013T2;81,7
Jornada a tiempo parcial;Industria;Horas efectivas;2013T1;77,8
Jornada a tiempo parcial;Industria;Horas efectivas;2012T4;74,8
Jornada a tiempo parcial;Industria;Horas efectivas;2012T3;72,8
Jornada a tiempo parcial;Industria;Horas efectivas;2012T2;77,1
Jornada a tiempo parcial;Industria;Horas efectivas;2012T1;81,1
Jornada a tiempo parcial;Industria;Horas efectivas;2011T4;77,6
Jornada a tiempo parcial;Industria;Horas efectivas;2011T3;73,5
Jornada a tiempo parcial;Industria;Horas efectivas;2011T2;78
Jornada a tiempo parcial;Industria;Horas efectivas;2011T1;77,4
Jornada a tiempo parcial;Industria;Horas efectivas;2010T4;73,8
Jornada a tiempo parcial;Industria;Horas efectivas;2010T3;71,1
Jornada a tiempo parcial;Industria;Horas efectivas;2010T2;75,6
Jornada a tiempo parcial;Industria;Horas efectivas;2010T1;73,3
Jornada a tiempo parcial;Industria;Horas efectivas;2009T4;71
Jornada a tiempo parcial;Industria;Horas efectivas;2009T3;67,4
Jornada a tiempo parcial;Industria;Horas efectivas;2009T2;70,3
Jornada a tiempo parcial;Industria;Horas efectivas;2009T1;71,2
Jornada a tiempo parcial;Industria;Horas efectivas;2008T4;71,9
Jornada a tiempo parcial;Industria;Horas efectivas;2008T3;68,3
Jornada a tiempo parcial;Industria;Horas efectivas;2008T2;76,9
Jornada a tiempo parcial;Industria;Horas efectivas;2008T1;73,3
Jornada a tiempo parcial;Industria;Horas no trabajadas;2024T4;14,3
Jornada a tiempo parcial;Industria;Horas no trabajadas;2024T3;18,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2024T2;10,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2024T1;11,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2023T4;14,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2023T3;17,8
Jornada a tiempo parcial;Industria;Horas no trabajadas;2023T2;11,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2023T1;8,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2022T4;13,8
Jornada a tiempo parcial;Industria;Horas no trabajadas;2022T3;17,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2022T2;10,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2022T1;9,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2021T4;13,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2021T3;16,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2021T2;12,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2021T1;11,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2020T4;14,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2020T3;20
Jornada a tiempo parcial;Industria;Horas no trabajadas;2020T2;25,3
Jornada a tiempo parcial;Industria;Horas no trabajadas;2020T1;10,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2019T4;12,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2019T3;17,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2019T2;10,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2019T1;7,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2018T4;12,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2018T3;16,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2018T2;7,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2018T1;8,8
Jornada a tiempo parcial;Industria;Horas no trabajadas;2017T4;12,3
Jornada a tiempo parcial;Industria;Horas no trabajadas;2017T3;14,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2017T2;9,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2017T1;6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2016T4;11,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2016T3;15,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2016T2;5,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2016T1;10,1
Jornada a tiempo parcial;Industria;Horas no trabajadas;2015T4;10,6
Jornada a tiempo parcial;Industria;Horas no trabajadas;2015T3;15,1
Jornada a tiempo parcial;Industria;Horas no trabajadas;2015T2;9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2015T1;7,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2014T4;9,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2014T3;14,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2014T2;8,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2014T1;7,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2013T4;10,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2013T3;15,8
Jornada a tiempo parcial;Industria;Horas no trabajadas;2013T2;6,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2013T1;8,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2012T4;10,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2012T3;14,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2012T2;8,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2012T1;5,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2011T4;10,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2011T3;15,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2011T2;8,2
Jornada a tiempo parcial;Industria;Horas no trabajadas;2011T1;6,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2010T4;10,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2010T3;13,8
Jornada a tiempo parcial;Industria;Horas no trabajadas;2010T2;8,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2010T1;7,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2009T4;10
Jornada a tiempo parcial;Industria;Horas no trabajadas;2009T3;14,5
Jornada a tiempo parcial;Industria;Horas no trabajadas;2009T2;8,9
Jornada a tiempo parcial;Industria;Horas no trabajadas;2009T1;7,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2008T4;9,4
Jornada a tiempo parcial;Industria;Horas no trabajadas;2008T3;14,7
Jornada a tiempo parcial;Industria;Horas no trabajadas;2008T2;6,1
Jornada a tiempo parcial;Industria;Horas no trabajadas;2008T1;8,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2024T4;8,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2024T3;12,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2024T2;5,2
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2024T1;6,7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2023T4;9,5
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2023T3;12,7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2023T2;7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2023T1;3,5
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2022T4;9,1
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2022T3;12,6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2022T2;6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2022T1;4
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2021T4;8,6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2021T3;10,9
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2021T2;5,9
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2021T1;4,5
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2020T4;7,7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2020T3;10,6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2020T2;5,9
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2020T1;5,2
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2019T4;8,7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2019T3;13,9
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2019T2;6,9
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2019T1;4,1
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2018T4;8,7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2018T3;13
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2018T2;4,1
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2018T1;5,7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2017T4;9,2
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2017T3;11,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2017T2;6,6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2017T1;3,2
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2016T4;8,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2016T3;12,1
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2016T2;2,6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2016T1;6,9
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2015T4;7,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2015T3;12
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2015T2;6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2015T1;4,8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2014T4;7
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2014T3;12,5
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2014T2;6,3
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2014T1;4,2
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2013T4;8
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2013T3;13,6
Jornada a tiempo parcial;Industria;Horas no trabajadas por vacaciones y fiestas;2013T2;4,1
