Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Servicios;Coste salarial total;2013T2;1.860,61
Servicios;Coste salarial total;2013T1;1.758,73
Servicios;Coste salarial total;2012T4;1.865,84
Servicios;Coste salarial total;2012T3;1.755,73
Servicios;Coste salarial total;2012T2;1.882,97
Servicios;Coste salarial total;2012T1;1.805,38
Servicios;Coste salarial total;2011T4;1.957,24
Servicios;Coste salarial total;2011T3;1.755,11
Servicios;Coste salarial total;2011T2;1.893,14
Servicios;Coste salarial total;2011T1;1.787,05
Servicios;Coste salarial total;2010T4;1.935,81
Servicios;Coste salarial total;2010T3;1.741,73
Servicios;Coste salarial total;2010T2;1.896,5
Servicios;Coste salarial total;2010T1;1.780,89
Servicios;Coste salarial total;2009T4;1.949,74
Servicios;Coste salarial total;2009T3;1.748,39
Servicios;Coste salarial total;2009T2;1.867,27
Servicios;Coste salarial total;2009T1;1.753,42
Servicios;Coste salarial total;2008T4;1.902
Servicios;Coste salarial total;2008T3;1.694,21
Servicios;Coste salarial total;2008T2;1.789,86
Servicios;Coste salarial total;2008T1;1.703,08
Servicios;Coste salarial ordinario;2024T4;1.978,66
Servicios;Coste salarial ordinario;2024T3;1.976,24
Servicios;Coste salarial ordinario;2024T2;1.946,93
Servicios;Coste salarial ordinario;2024T1;1.917,92
Servicios;Coste salarial ordinario;2023T4;1.899,7
Servicios;Coste salarial ordinario;2023T3;1.902,98
Servicios;Coste salarial ordinario;2023T2;1.875,77
Servicios;Coste salarial ordinario;2023T1;1.851,12
Servicios;Coste salarial ordinario;2022T4;1.813,94
Servicios;Coste salarial ordinario;2022T3;1.819,21
Servicios;Coste salarial ordinario;2022T2;1.772,94
Servicios;Coste salarial ordinario;2022T1;1.752,46
Servicios;Coste salarial ordinario;2021T4;1.749,84
Servicios;Coste salarial ordinario;2021T3;1.745,63
Servicios;Coste salarial ordinario;2021T2;1.698,32
Servicios;Coste salarial ordinario;2021T1;1.668,59
Servicios;Coste salarial ordinario;2020T4;1.647,37
Servicios;Coste salarial ordinario;2020T3;1.651,46
Servicios;Coste salarial ordinario;2020T2;1.460,83
Servicios;Coste salarial ordinario;2020T1;1.652,25
Servicios;Coste salarial ordinario;2019T4;1.660,73
Servicios;Coste salarial ordinario;2019T3;1.672,43
Servicios;Coste salarial ordinario;2019T2;1.639,99
Servicios;Coste salarial ordinario;2019T1;1.635,96
Servicios;Coste salarial ordinario;2018T4;1.623,64
Servicios;Coste salarial ordinario;2018T3;1.627,94
Servicios;Coste salarial ordinario;2018T2;1.598,47
Servicios;Coste salarial ordinario;2018T1;1.600,85
Servicios;Coste salarial ordinario;2017T4;1.593,36
Servicios;Coste salarial ordinario;2017T3;1.605,32
Servicios;Coste salarial ordinario;2017T2;1.580,28
Servicios;Coste salarial ordinario;2017T1;1.588,58
Servicios;Coste salarial ordinario;2016T4;1.589,77
Servicios;Coste salarial ordinario;2016T3;1.597,89
Servicios;Coste salarial ordinario;2016T2;1.581,9
Servicios;Coste salarial ordinario;2016T1;1.588,59
Servicios;Coste salarial ordinario;2015T4;1.595,08
Servicios;Coste salarial ordinario;2015T3;1.597,86
Servicios;Coste salarial ordinario;2015T2;1.586,52
Servicios;Coste salarial ordinario;2015T1;1.591,1
Servicios;Coste salarial ordinario;2014T4;1.578,62
Servicios;Coste salarial ordinario;2014T3;1.593,14
Servicios;Coste salarial ordinario;2014T2;1.582,98
Servicios;Coste salarial ordinario;2014T1;1.584,88
Servicios;Coste salarial ordinario;2013T4;1.584,91
Servicios;Coste salarial ordinario;2013T3;1.599,41
Servicios;Coste salarial ordinario;2013T2;1.589,56
Servicios;Coste salarial ordinario;2013T1;1.591,63
Servicios;Coste salarial ordinario;2012T4;1.596,5
Servicios;Coste salarial ordinario;2012T3;1.610,21
Servicios;Coste salarial ordinario;2012T2;1.599,73
Servicios;Coste salarial ordinario;2012T1;1.607,37
Servicios;Coste salarial ordinario;2011T4;1.600,2
Servicios;Coste salarial ordinario;2011T3;1.609,24
Servicios;Coste salarial ordinario;2011T2;1.595,27
Servicios;Coste salarial ordinario;2011T1;1.591,38
Servicios;Coste salarial ordinario;2010T4;1.576,86
Servicios;Coste salarial ordinario;2010T3;1.592,84
Servicios;Coste salarial ordinario;2010T2;1.588,9
Servicios;Coste salarial ordinario;2010T1;1.596,15
Servicios;Coste salarial ordinario;2009T4;1.588,56
Servicios;Coste salarial ordinario;2009T3;1.601,95
Servicios;Coste salarial ordinario;2009T2;1.586,36
Servicios;Coste salarial ordinario;2009T1;1.580,65
Servicios;Coste salarial ordinario;2008T4;1.553,82
Servicios;Coste salarial ordinario;2008T3;1.553,06
Servicios;Coste salarial ordinario;2008T2;1.527,92
Servicios;Coste salarial ordinario;2008T1;1.517,18
Servicios;Coste salarial pagos extraordinarios;2024T4;354,73
Servicios;Coste salarial pagos extraordinarios;2024T3;137,73
Servicios;Coste salarial pagos extraordinarios;2024T2;308,01
Servicios;Coste salarial pagos extraordinarios;2024T1;203,18
Servicios;Coste salarial pagos extraordinarios;2023T4;351,3
Servicios;Coste salarial pagos extraordinarios;2023T3;139,44
Servicios;Coste salarial pagos extraordinarios;2023T2;287,87
Servicios;Coste salarial pagos extraordinarios;2023T1;193,14
Servicios;Coste salarial pagos extraordinarios;2022T4;339,11
Servicios;Coste salarial pagos extraordinarios;2022T3;133,56
Servicios;Coste salarial pagos extraordinarios;2022T2;280,42
Servicios;Coste salarial pagos extraordinarios;2022T1;182,04
Servicios;Coste salarial pagos extraordinarios;2021T4;321,88
Servicios;Coste salarial pagos extraordinarios;2021T3;126,86
Servicios;Coste salarial pagos extraordinarios;2021T2;274,57
Servicios;Coste salarial pagos extraordinarios;2021T1;155,59
Servicios;Coste salarial pagos extraordinarios;2020T4;305,12
Servicios;Coste salarial pagos extraordinarios;2020T3;117,48
Servicios;Coste salarial pagos extraordinarios;2020T2;246,44
Servicios;Coste salarial pagos extraordinarios;2020T1;152,23
Servicios;Coste salarial pagos extraordinarios;2019T4;302,24
Servicios;Coste salarial pagos extraordinarios;2019T3;117,93
Servicios;Coste salarial pagos extraordinarios;2019T2;247,95
Servicios;Coste salarial pagos extraordinarios;2019T1;158,92
Servicios;Coste salarial pagos extraordinarios;2018T4;303,54
Servicios;Coste salarial pagos extraordinarios;2018T3;123,28
Servicios;Coste salarial pagos extraordinarios;2018T2;249,07
Servicios;Coste salarial pagos extraordinarios;2018T1;159,22
Servicios;Coste salarial pagos extraordinarios;2017T4;313,48
Servicios;Coste salarial pagos extraordinarios;2017T3;113,03
Servicios;Coste salarial pagos extraordinarios;2017T2;255,86
Servicios;Coste salarial pagos extraordinarios;2017T1;154,39
Servicios;Coste salarial pagos extraordinarios;2016T4;308,97
Servicios;Coste salarial pagos extraordinarios;2016T3;115,4
Servicios;Coste salarial pagos extraordinarios;2016T2;247,9
Servicios;Coste salarial pagos extraordinarios;2016T1;157,98
Servicios;Coste salarial pagos extraordinarios;2015T4;322,9
Servicios;Coste salarial pagos extraordinarios;2015T3;125,06
Servicios;Coste salarial pagos extraordinarios;2015T2;251,64
Servicios;Coste salarial pagos extraordinarios;2015T1;153,44
Servicios;Coste salarial pagos extraordinarios;2014T4;303,61
Servicios;Coste salarial pagos extraordinarios;2014T3;118,18
Servicios;Coste salarial pagos extraordinarios;2014T2;244,05
Servicios;Coste salarial pagos extraordinarios;2014T1;141,55
Servicios;Coste salarial pagos extraordinarios;2013T4;307,77
Servicios;Coste salarial pagos extraordinarios;2013T3;119,71
Servicios;Coste salarial pagos extraordinarios;2013T2;246,54
Servicios;Coste salarial pagos extraordinarios;2013T1;145,13
Servicios;Coste salarial pagos extraordinarios;2012T4;238,52
Servicios;Coste salarial pagos extraordinarios;2012T3;126,52
Servicios;Coste salarial pagos extraordinarios;2012T2;255,34
Servicios;Coste salarial pagos extraordinarios;2012T1;170,27
Servicios;Coste salarial pagos extraordinarios;2011T4;328
Servicios;Coste salarial pagos extraordinarios;2011T3;125,05
Servicios;Coste salarial pagos extraordinarios;2011T2;267,13
Servicios;Coste salarial pagos extraordinarios;2011T1;163,25
Servicios;Coste salarial pagos extraordinarios;2010T4;331,06
Servicios;Coste salarial pagos extraordinarios;2010T3;124,95
Servicios;Coste salarial pagos extraordinarios;2010T2;277,9
Servicios;Coste salarial pagos extraordinarios;2010T1;160,16
Servicios;Coste salarial pagos extraordinarios;2009T4;329,02
Servicios;Coste salarial pagos extraordinarios;2009T3;123,02
Servicios;Coste salarial pagos extraordinarios;2009T2;248,04
Servicios;Coste salarial pagos extraordinarios;2009T1;149,58
Servicios;Coste salarial pagos extraordinarios;2008T4;319,55
Servicios;Coste salarial pagos extraordinarios;2008T3;117,24
Servicios;Coste salarial pagos extraordinarios;2008T2;231,55
Servicios;Coste salarial pagos extraordinarios;2008T1;149,11
Servicios;Coste salarial pagos atrasados;2024T4;56,12
Servicios;Coste salarial pagos atrasados;2024T3;52,92
Servicios;Coste salarial pagos atrasados;2024T2;45,1
Servicios;Coste salarial pagos atrasados;2024T1;48,65
Servicios;Coste salarial pagos atrasados;2023T4;49,34
Servicios;Coste salarial pagos atrasados;2023T3;38,29
Servicios;Coste salarial pagos atrasados;2023T2;46,6
Servicios;Coste salarial pagos atrasados;2023T1;44,08
Servicios;Coste salarial pagos atrasados;2022T4;63,77
Servicios;Coste salarial pagos atrasados;2022T3;38,46
Servicios;Coste salarial pagos atrasados;2022T2;38,74
Servicios;Coste salarial pagos atrasados;2022T1;35,23
Servicios;Coste salarial pagos atrasados;2021T4;42,43
Servicios;Coste salarial pagos atrasados;2021T3;38,97
Servicios;Coste salarial pagos atrasados;2021T2;38,49
Servicios;Coste salarial pagos atrasados;2021T1;32,89
Servicios;Coste salarial pagos atrasados;2020T4;37,07
Servicios;Coste salarial pagos atrasados;2020T3;39,27
Servicios;Coste salarial pagos atrasados;2020T2;39,49
Servicios;Coste salarial pagos atrasados;2020T1;37,91
Servicios;Coste salarial pagos atrasados;2019T4;42,18
Servicios;Coste salarial pagos atrasados;2019T3;33,9
Servicios;Coste salarial pagos atrasados;2019T2;36,77
Servicios;Coste salarial pagos atrasados;2019T1;30,24
Servicios;Coste salarial pagos atrasados;2018T4;37,86
Servicios;Coste salarial pagos atrasados;2018T3;35,73
Servicios;Coste salarial pagos atrasados;2018T2;33,29
Servicios;Coste salarial pagos atrasados;2018T1;30,96
Servicios;Coste salarial pagos atrasados;2017T4;36,5
Servicios;Coste salarial pagos atrasados;2017T3;29,55
Servicios;Coste salarial pagos atrasados;2017T2;36,5
Servicios;Coste salarial pagos atrasados;2017T1;30,17
Servicios;Coste salarial pagos atrasados;2016T4;35,96
Servicios;Coste salarial pagos atrasados;2016T3;28,62
Servicios;Coste salarial pagos atrasados;2016T2;43,41
Servicios;Coste salarial pagos atrasados;2016T1;31,84
Servicios;Coste salarial pagos atrasados;2015T4;35,15
Servicios;Coste salarial pagos atrasados;2015T3;22,68
Servicios;Coste salarial pagos atrasados;2015T2;33,2
Servicios;Coste salarial pagos atrasados;2015T1;34,32
Servicios;Coste salarial pagos atrasados;2014T4;27,67
Servicios;Coste salarial pagos atrasados;2014T3;22,75
Servicios;Coste salarial pagos atrasados;2014T2;27,11
Servicios;Coste salarial pagos atrasados;2014T1;22,67
Servicios;Coste salarial pagos atrasados;2013T4;26,27
Servicios;Coste salarial pagos atrasados;2013T3;22,59
Servicios;Coste salarial pagos atrasados;2013T2;24,51
Servicios;Coste salarial pagos atrasados;2013T1;21,98
Servicios;Coste salarial pagos atrasados;2012T4;30,82
Servicios;Coste salarial pagos atrasados;2012T3;19
Servicios;Coste salarial pagos atrasados;2012T2;27,9
Servicios;Coste salarial pagos atrasados;2012T1;27,74
Servicios;Coste salarial pagos atrasados;2011T4;29,05
Servicios;Coste salarial pagos atrasados;2011T3;20,83
Servicios;Coste salarial pagos atrasados;2011T2;30,73
Servicios;Coste salarial pagos atrasados;2011T1;32,43
Servicios;Coste salarial pagos atrasados;2010T4;27,88
Servicios;Coste salarial pagos atrasados;2010T3;23,95
Servicios;Coste salarial pagos atrasados;2010T2;29,69
Servicios;Coste salarial pagos atrasados;2010T1;24,58
Servicios;Coste salarial pagos atrasados;2009T4;32,16
Servicios;Coste salarial pagos atrasados;2009T3;23,42
Servicios;Coste salarial pagos atrasados;2009T2;32,88
Servicios;Coste salarial pagos atrasados;2009T1;23,18
Servicios;Coste salarial pagos atrasados;2008T4;28,63
Servicios;Coste salarial pagos atrasados;2008T3;23,91
Servicios;Coste salarial pagos atrasados;2008T2;30,39
Servicios;Coste salarial pagos atrasados;2008T1;36,78
Servicios;Otros costes;2024T4;782,11
Servicios;Otros costes;2024T3;784
Servicios;Otros costes;2024T2;774,06
Servicios;Otros costes;2024T1;770,21
Servicios;Otros costes;2023T4;755,93
Servicios;Otros costes;2023T3;744,89
Servicios;Otros costes;2023T2;743,25
Servicios;Otros costes;2023T1;739,67
Servicios;Otros costes;2022T4;697,64
Servicios;Otros costes;2022T3;693,88
Servicios;Otros costes;2022T2;687,3
Servicios;Otros costes;2022T1;693,1
Servicios;Otros costes;2021T4;676,32
Servicios;Otros costes;2021T3;664,2
Servicios;Otros costes;2021T2;667,45
Servicios;Otros costes;2021T1;661,99
Servicios;Otros costes;2020T4;655,1
Servicios;Otros costes;2020T3;633,57
Servicios;Otros costes;2020T2;606,52
Servicios;Otros costes;2020T1;647,05
Servicios;Otros costes;2019T4;645,98
Servicios;Otros costes;2019T3;645,69
Servicios;Otros costes;2019T2;638,92
Servicios;Otros costes;2019T1;640,99
Servicios;Otros costes;2018T4;618,3
Servicios;Otros costes;2018T3;625,81
Servicios;Otros costes;2018T2;616,09
Servicios;Otros costes;2018T1;619,73
Servicios;Otros costes;2017T4;614,55
Servicios;Otros costes;2017T3;612,87
Servicios;Otros costes;2017T2;607,3
Servicios;Otros costes;2017T1;620,46
Servicios;Otros costes;2016T4;604,25
Servicios;Otros costes;2016T3;608,35
Servicios;Otros costes;2016T2;612,67
Servicios;Otros costes;2016T1;616,85
Servicios;Otros costes;2015T4;612,45
Servicios;Otros costes;2015T3;615,14
Servicios;Otros costes;2015T2;616,21
Servicios;Otros costes;2015T1;621,71
Servicios;Otros costes;2014T4;608,11
Servicios;Otros costes;2014T3;615,34
Servicios;Otros costes;2014T2;614,74
Servicios;Otros costes;2014T1;630,54
Servicios;Otros costes;2013T4;621,75
Servicios;Otros costes;2013T3;623,85
Servicios;Otros costes;2013T2;615,23
Servicios;Otros costes;2013T1;632,53
Servicios;Otros costes;2012T4;611,48
Servicios;Otros costes;2012T3;615,25
Servicios;Otros costes;2012T2;613,84
Servicios;Otros costes;2012T1;633,96
Servicios;Otros costes;2011T4;628,73
Servicios;Otros costes;2011T3;626,47
Servicios;Otros costes;2011T2;630,02
Servicios;Otros costes;2011T1;632,65
Servicios;Otros costes;2010T4;611,44
Servicios;Otros costes;2010T3;607,68
Servicios;Otros costes;2010T2;612,82
Servicios;Otros costes;2010T1;624,63
Servicios;Otros costes;2009T4;617,39
Servicios;Otros costes;2009T3;615,93
Servicios;Otros costes;2009T2;613,74
Servicios;Otros costes;2009T1;628,91
Servicios;Otros costes;2008T4;601,36
Servicios;Otros costes;2008T3;590,55
Servicios;Otros costes;2008T2;594,23
Servicios;Otros costes;2008T1;585,94
Servicios;Coste por percepciones no salariales;2024T4;74,97
Servicios;Coste por percepciones no salariales;2024T3;68,41
Servicios;Coste por percepciones no salariales;2024T2;71,15
Servicios;Coste por percepciones no salariales;2024T1;74,48
Servicios;Coste por percepciones no salariales;2023T4;76,27
Servicios;Coste por percepciones no salariales;2023T3;62,17
Servicios;Coste por percepciones no salariales;2023T2;69,15
Servicios;Coste por percepciones no salariales;2023T1;71,54
Servicios;Coste por percepciones no salariales;2022T4;64,45
Servicios;Coste por percepciones no salariales;2022T3;57,13
Servicios;Coste por percepciones no salariales;2022T2;64,24
Servicios;Coste por percepciones no salariales;2022T1;69,26
Servicios;Coste por percepciones no salariales;2021T4;67,63
Servicios;Coste por percepciones no salariales;2021T3;62,58
Servicios;Coste por percepciones no salariales;2021T2;71,81
