Secciones de actividad;Motivos por los que no exiten puestos de trabajo vacantes;Periodo;Total
P Educación;Elevado coste de contratación;2022T2;1
P Educación;Elevado coste de contratación;2022T1;0,3
P Educación;Elevado coste de contratación;2021T4;1,5
P Educación;Elevado coste de contratación;2021T3;0,8
P Educación;Elevado coste de contratación;2021T2;0,6
P Educación;Elevado coste de contratación;2021T1;0,1
P Educación;Elevado coste de contratación;2020T4;1,3
P Educación;Elevado coste de contratación;2020T3;0,9
P Educación;Elevado coste de contratación;2020T2;2,5
P Educación;Elevado coste de contratación;2020T1;2,3
P Educación;Elevado coste de contratación;2019T4;3,7
P Educación;Elevado coste de contratación;2019T3;4,6
P Educación;Elevado coste de contratación;2019T2;2,7
P Educación;Elevado coste de contratación;2019T1;2,2
P Educación;Elevado coste de contratación;2018T4;3,7
P Educación;Elevado coste de contratación;2018T3;2,4
P Educación;Elevado coste de contratación;2018T2;2,2
P Educación;Elevado coste de contratación;2018T1;2,5
P Educación;Elevado coste de contratación;2017T4;4,7
P Educación;Elevado coste de contratación;2017T3;2,6
P Educación;Elevado coste de contratación;2017T2;3,7
P Educación;Elevado coste de contratación;2017T1;8,7
P Educación;Elevado coste de contratación;2016T4;4,9
P Educación;Elevado coste de contratación;2016T3;6
P Educación;Elevado coste de contratación;2016T2;2,7
P Educación;Elevado coste de contratación;2016T1;3,8
P Educación;Elevado coste de contratación;2015T4;4,3
P Educación;Elevado coste de contratación;2015T3;2,2
P Educación;Elevado coste de contratación;2015T2;5,1
P Educación;Elevado coste de contratación;2015T1;8
P Educación;Elevado coste de contratación;2014T4;5,1
P Educación;Elevado coste de contratación;2014T3;2,4
P Educación;Elevado coste de contratación;2014T2;2
P Educación;Elevado coste de contratación;2014T1;2,8
P Educación;Elevado coste de contratación;2013T4;""
P Educación;Elevado coste de contratación;2013T3;3,9
P Educación;Otros;2024T4;0,9
P Educación;Otros;2024T3;2,2
P Educación;Otros;2024T2;1,5
P Educación;Otros;2024T1;2,4
P Educación;Otros;2023T4;1,9
P Educación;Otros;2023T3;2
P Educación;Otros;2023T2;1,5
P Educación;Otros;2023T1;2
P Educación;Otros;2022T4;2,5
P Educación;Otros;2022T3;1,7
P Educación;Otros;2022T2;2,2
P Educación;Otros;2022T1;1,6
P Educación;Otros;2021T4;4,6
P Educación;Otros;2021T3;1,8
P Educación;Otros;2021T2;1,6
P Educación;Otros;2021T1;1,6
P Educación;Otros;2020T4;1,2
P Educación;Otros;2020T3;2,4
P Educación;Otros;2020T2;1,5
P Educación;Otros;2020T1;2,1
P Educación;Otros;2019T4;1,9
P Educación;Otros;2019T3;1,9
P Educación;Otros;2019T2;1,3
P Educación;Otros;2019T1;2
P Educación;Otros;2018T4;0,7
P Educación;Otros;2018T3;1,9
P Educación;Otros;2018T2;2,1
P Educación;Otros;2018T1;2,5
P Educación;Otros;2017T4;0,9
P Educación;Otros;2017T3;1,1
P Educación;Otros;2017T2;1,5
P Educación;Otros;2017T1;0,6
P Educación;Otros;2016T4;2,6
P Educación;Otros;2016T3;1,3
P Educación;Otros;2016T2;0,6
P Educación;Otros;2016T1;2,3
P Educación;Otros;2015T4;2,7
P Educación;Otros;2015T3;1,8
P Educación;Otros;2015T2;2,8
P Educación;Otros;2015T1;1,8
P Educación;Otros;2014T4;2,1
P Educación;Otros;2014T3;3
P Educación;Otros;2014T2;4,4
P Educación;Otros;2014T1;3,4
P Educación;Otros;2013T4;""
P Educación;Otros;2013T3;3
Q Actividades sanitarias y de servicios sociales;Total;2024T4;100
Q Actividades sanitarias y de servicios sociales;Total;2024T3;100
Q Actividades sanitarias y de servicios sociales;Total;2024T2;100
Q Actividades sanitarias y de servicios sociales;Total;2024T1;100
Q Actividades sanitarias y de servicios sociales;Total;2023T4;100
Q Actividades sanitarias y de servicios sociales;Total;2023T3;100
Q Actividades sanitarias y de servicios sociales;Total;2023T2;100
Q Actividades sanitarias y de servicios sociales;Total;2023T1;100
Q Actividades sanitarias y de servicios sociales;Total;2022T4;100
Q Actividades sanitarias y de servicios sociales;Total;2022T3;100
Q Actividades sanitarias y de servicios sociales;Total;2022T2;100
Q Actividades sanitarias y de servicios sociales;Total;2022T1;100
Q Actividades sanitarias y de servicios sociales;Total;2021T4;100
Q Actividades sanitarias y de servicios sociales;Total;2021T3;100
Q Actividades sanitarias y de servicios sociales;Total;2021T2;100
Q Actividades sanitarias y de servicios sociales;Total;2021T1;100
Q Actividades sanitarias y de servicios sociales;Total;2020T4;100
Q Actividades sanitarias y de servicios sociales;Total;2020T3;100
Q Actividades sanitarias y de servicios sociales;Total;2020T2;100
Q Actividades sanitarias y de servicios sociales;Total;2020T1;100
Q Actividades sanitarias y de servicios sociales;Total;2019T4;100
Q Actividades sanitarias y de servicios sociales;Total;2019T3;100
Q Actividades sanitarias y de servicios sociales;Total;2019T2;100
Q Actividades sanitarias y de servicios sociales;Total;2019T1;100
Q Actividades sanitarias y de servicios sociales;Total;2018T4;100
Q Actividades sanitarias y de servicios sociales;Total;2018T3;100
Q Actividades sanitarias y de servicios sociales;Total;2018T2;100
Q Actividades sanitarias y de servicios sociales;Total;2018T1;100
Q Actividades sanitarias y de servicios sociales;Total;2017T4;100
Q Actividades sanitarias y de servicios sociales;Total;2017T3;100
Q Actividades sanitarias y de servicios sociales;Total;2017T2;100
Q Actividades sanitarias y de servicios sociales;Total;2017T1;100
Q Actividades sanitarias y de servicios sociales;Total;2016T4;100
Q Actividades sanitarias y de servicios sociales;Total;2016T3;100
Q Actividades sanitarias y de servicios sociales;Total;2016T2;100
Q Actividades sanitarias y de servicios sociales;Total;2016T1;100
Q Actividades sanitarias y de servicios sociales;Total;2015T4;100
Q Actividades sanitarias y de servicios sociales;Total;2015T3;100
Q Actividades sanitarias y de servicios sociales;Total;2015T2;100
Q Actividades sanitarias y de servicios sociales;Total;2015T1;100
Q Actividades sanitarias y de servicios sociales;Total;2014T4;100
Q Actividades sanitarias y de servicios sociales;Total;2014T3;100
Q Actividades sanitarias y de servicios sociales;Total;2014T2;100
Q Actividades sanitarias y de servicios sociales;Total;2014T1;100
Q Actividades sanitarias y de servicios sociales;Total;2013T4;""
Q Actividades sanitarias y de servicios sociales;Total;2013T3;100
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2024T4;93,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2024T3;93,2
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2024T2;93
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2024T1;92,9
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2023T4;92,4
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2023T3;90,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2023T2;93,7
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2023T1;93,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2022T4;94,4
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2022T3;95,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2022T2;94,3
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2022T1;94,6
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2021T4;96,2
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2021T3;96,7
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2021T2;96,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2021T1;94,9
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2020T4;95,8
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2020T3;95,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2020T2;96,2
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2020T1;97,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2019T4;95,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2019T3;94,3
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2019T2;95,6
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2019T1;96,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2018T4;94,9
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2018T3;95
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2018T2;95,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2018T1;95,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2017T4;94,3
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2017T3;94,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2017T2;94,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2017T1;94,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2016T4;95,4
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2016T3;93,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2016T2;94
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2016T1;94,1
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2015T4;93,8
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2015T3;93,3
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2015T2;94,6
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2015T1;94,4
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2014T4;95,5
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2014T3;89,4
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2014T2;93,9
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2014T1;95,6
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2013T4;""
Q Actividades sanitarias y de servicios sociales;No se necesita ningún trabajador;2013T3;94,6
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2024T4;4,2
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2024T3;4,1
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2024T2;4,3
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2024T1;4,4
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2023T4;3,6
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2023T3;4,9
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2023T2;3,8
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2023T1;4
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2022T4;2,8
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2022T3;1,3
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2022T2;2
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2022T1;3,4
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2021T4;1,4
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2021T3;1,1
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2021T2;1,3
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2021T1;1,6
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2020T4;1,2
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2020T3;1,5
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2020T2;1
Q Actividades sanitarias y de servicios sociales;Elevado coste de contratación;2020T1;0,7
