Secciones de la CNAE-09;Componentes del coste;Periodo;Total
P Educación;Otros costes por hora;2015T3;6,98
P Educación;Otros costes por hora;2015T2;5,54
P Educación;Otros costes por hora;2015T1;5,41
P Educación;Otros costes por hora;2014T4;5,5
P Educación;Otros costes por hora;2014T3;6,86
P Educación;Otros costes por hora;2014T2;5,47
P Educación;Otros costes por hora;2014T1;5,25
P Educación;Otros costes por hora;2013T4;5,35
P Educación;Otros costes por hora;2013T3;7,03
P Educación;Otros costes por hora;2013T2;5,12
P Educación;Otros costes por hora;2013T1;5,38
P Educación;Otros costes por hora;2012T4;5,21
P Educación;Otros costes por hora;2012T3;6,99
P Educación;Otros costes por hora;2012T2;5,37
P Educación;Otros costes por hora;2012T1;5,24
P Educación;Otros costes por hora;2011T4;5,39
P Educación;Otros costes por hora;2011T3;7,1
P Educación;Otros costes por hora;2011T2;5,47
P Educación;Otros costes por hora;2011T1;5,2
P Educación;Otros costes por hora;2010T4;5,3
P Educación;Otros costes por hora;2010T3;6,84
P Educación;Otros costes por hora;2010T2;5,58
P Educación;Otros costes por hora;2010T1;5,38
P Educación;Otros costes por hora;2009T4;5,55
P Educación;Otros costes por hora;2009T3;7,75
P Educación;Otros costes por hora;2009T2;5,63
P Educación;Otros costes por hora;2009T1;5,4
P Educación;Otros costes por hora;2008T4;5,25
P Educación;Otros costes por hora;2008T3;6,77
P Educación;Otros costes por hora;2008T2;5,1
P Educación;Otros costes por hora;2008T1;5,39
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2024T4;29,06
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2024T3;28,91
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2024T2;27,36
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2024T1;25,13
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2023T4;28,06
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2023T3;27,6
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2023T2;27,2
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2023T1;23,15
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2022T4;27,26
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2022T3;26,04
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2022T2;25,28
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2022T1;22,38
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2021T4;26,03
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2021T3;25,17
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2021T2;25,28
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2021T1;22,2
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2020T4;25,69
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2020T3;25,14
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2020T2;25,58
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2020T1;21,67
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2019T4;24,63
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2019T3;24,51
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2019T2;24,07
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2019T1;20,56
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2018T4;23,83
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2018T3;23,84
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2018T2;22,08
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2018T1;20,36
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2017T4;23,77
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2017T3;23,66
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2017T2;22,96
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2017T1;19,93
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2016T4;23,57
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2016T3;24,09
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2016T2;21,86
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2016T1;20,66
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2015T4;23,32
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2015T3;23,21
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2015T2;22,68
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2015T1;19,71
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2014T4;22,24
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2014T3;23,19
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2014T2;22,18
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2014T1;19,44
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2013T4;22,55
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2013T3;22,64
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2013T2;21,17
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2013T1;19,39
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2012T4;21,38
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2012T3;22,94
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2012T2;22,43
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2012T1;19,82
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2011T4;23,73
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2011T3;23,58
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2011T2;23,23
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2011T1;19,95
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2010T4;23,42
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2010T3;23,22
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2010T2;23,74
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2010T1;20,57
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2009T4;23,92
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2009T3;23,87
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2009T2;23,48
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2009T1;20,1
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2008T4;22,97
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2008T3;22,92
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2008T2;21,62
Q Actividades sanitarias y de servicios sociales;Coste laboral total por hora;2008T1;19,78
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2024T4;22,23
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2024T3;21,44
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2024T2;20,86
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2024T1;18,54
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2023T4;21,48
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2023T3;20,47
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2023T2;20,79
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2023T1;17,09
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2022T4;21,07
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2022T3;19,41
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2022T2;19,33
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2022T1;16,47
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2021T4;20,01
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2021T3;18,73
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2021T2;19,38
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2021T1;16,42
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2020T4;19,7
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2020T3;18,82
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2020T2;19,43
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2020T1;16,08
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2019T4;19,04
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2019T3;18,44
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2019T2;18,67
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2019T1;15,37
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2018T4;18,54
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2018T3;18,07
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2018T2;17,18
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2018T1;15,34
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2017T4;18,58
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2017T3;17,96
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2017T2;17,92
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2017T1;15,1
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2016T4;18,45
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2016T3;18,39
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2016T2;17,09
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2016T1;15,67
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2015T4;18,33
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2015T3;17,7
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2015T2;17,74
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2015T1;14,95
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2014T4;17,38
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2014T3;17,67
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2014T2;17,37
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2014T1;14,76
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2013T4;17,73
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2013T3;17,25
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2013T2;16,6
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2013T1;14,75
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2012T4;16,61
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2012T3;17,65
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2012T2;17,74
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2012T1;15,15
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2011T4;18,71
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2011T3;17,99
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2011T2;18,39
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2011T1;15,16
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2010T4;18,4
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2010T3;17,74
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2010T2;18,89
Q Actividades sanitarias y de servicios sociales;Coste salarial total por hora;2010T1;15,73
