Actividad económica CNAE-09;Clase de indicador;Periodo;Total
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2013T1;15,15
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2012T4;17,48
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2012T3;11,33
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2012T2;13,41
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2012T1;13,86
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2011T4;12,08
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2011T3;12,79
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2011T2;12,3
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2011T1;13,34
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2010T4;10,42
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2010T3;11,2
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2010T2;13,4
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2010T1;14,05
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2009T4;11,83
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2009T3;9,96
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2009T2;16,07
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2009T1;13,64
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2008T4;14,45
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2008T3;10,91
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2008T2;14,56
R Actividades artísticas, recreativas y de entretenimiento;Percepciones por día de IT;2008T1;12,78
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2024T4;8.125,06
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2024T3;1.791,7
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2024T2;4.763,71
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2024T1;3.327,89
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2023T4;7.235,69
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2023T3;2.079,19
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2023T2;4.435,1
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2023T1;7.092,72
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2022T4;4.594,56
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2022T3;1.734,45
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2022T2;2.865,71
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2022T1;6.323,29
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2021T4;8.476,38
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2021T3;14.641,11
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2021T2;12.753,99
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2021T1;4.812,18
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2020T4;13.454,13
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2020T3;3.943,45
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2020T2;477,93
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2020T1;5.864,29
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2019T4;8.695,13
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2019T3;6.284,02
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2019T2;7.229,53
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2019T1;3.005,78
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2018T4;26.400,98
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2018T3;9.660,37
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2018T2;6.255,28
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2018T1;2.994,95
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2017T4;5.517,98
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2017T3;5.729,21
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2017T2;2.330,81
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2017T1;1.307,14
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2016T4;5.789,92
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2016T3;3.088,18
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2016T2;1.756,57
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2016T1;14.062,4
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2015T4;4.648,26
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2015T3;2.860,68
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2015T2;12.756,51
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2015T1;7.092,83
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2014T4;4.413,51
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2014T3;7.087,49
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2014T2;2.026,63
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2014T1;10.938,41
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2013T4;11.676,19
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2013T3;9.059,77
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2013T2;7.427,3
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2013T1;9.593,58
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2012T4;8.252,25
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2012T3;4.586,04
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2012T2;3.500,57
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2012T1;10.984,05
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2011T4;5.407,82
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2011T3;10.390,86
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2011T2;4.846,64
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2011T1;10.411,98
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2010T4;6.218,97
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2010T3;6.967,67
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2010T2;3.880,47
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2010T1;4.864,14
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2009T4;5.479,68
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2009T3;9.311,92
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2009T2;10.988,32
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2009T1;5.440,41
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2008T4;14.160,51
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2008T3;5.703,34
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2008T2;8.932,45
R Actividades artísticas, recreativas y de entretenimiento;Coste indemnización por trabajador despedido;2008T1;5.975,33
S Otros servicios;Percepciones por día de IT;2024T4;8,36
S Otros servicios;Percepciones por día de IT;2024T3;7,71
S Otros servicios;Percepciones por día de IT;2024T2;9,49
S Otros servicios;Percepciones por día de IT;2024T1;9,61
S Otros servicios;Percepciones por día de IT;2023T4;10,46
S Otros servicios;Percepciones por día de IT;2023T3;7,71
S Otros servicios;Percepciones por día de IT;2023T2;8,39
S Otros servicios;Percepciones por día de IT;2023T1;10,24
S Otros servicios;Percepciones por día de IT;2022T4;10
S Otros servicios;Percepciones por día de IT;2022T3;8,74
S Otros servicios;Percepciones por día de IT;2022T2;8,28
S Otros servicios;Percepciones por día de IT;2022T1;7,06
S Otros servicios;Percepciones por día de IT;2021T4;7,65
S Otros servicios;Percepciones por día de IT;2021T3;8,33
S Otros servicios;Percepciones por día de IT;2021T2;9,38
S Otros servicios;Percepciones por día de IT;2021T1;8,13
S Otros servicios;Percepciones por día de IT;2020T4;9,77
S Otros servicios;Percepciones por día de IT;2020T3;7,67
S Otros servicios;Percepciones por día de IT;2020T2;8,83
S Otros servicios;Percepciones por día de IT;2020T1;10,62
S Otros servicios;Percepciones por día de IT;2019T4;9,01
S Otros servicios;Percepciones por día de IT;2019T3;7,54
S Otros servicios;Percepciones por día de IT;2019T2;8,77
S Otros servicios;Percepciones por día de IT;2019T1;9,53
S Otros servicios;Percepciones por día de IT;2018T4;8,51
S Otros servicios;Percepciones por día de IT;2018T3;7,29
S Otros servicios;Percepciones por día de IT;2018T2;9,65
S Otros servicios;Percepciones por día de IT;2018T1;9,61
S Otros servicios;Percepciones por día de IT;2017T4;8,04
S Otros servicios;Percepciones por día de IT;2017T3;7,21
S Otros servicios;Percepciones por día de IT;2017T2;8,37
S Otros servicios;Percepciones por día de IT;2017T1;9,4
S Otros servicios;Percepciones por día de IT;2016T4;7,06
S Otros servicios;Percepciones por día de IT;2016T3;7,94
S Otros servicios;Percepciones por día de IT;2016T2;9,82
S Otros servicios;Percepciones por día de IT;2016T1;9,56
