Secciones de la CNAE-09;Componentes del coste;Periodo;Total
S Otros servicios;Coste salarial total;2024T4;1.741,05
S Otros servicios;Coste salarial total;2024T3;1.622,54
S Otros servicios;Coste salarial total;2024T2;1.629,39
S Otros servicios;Coste salarial total;2024T1;1.553,24
S Otros servicios;Coste salarial total;2023T4;1.633,53
S Otros servicios;Coste salarial total;2023T3;1.546,98
S Otros servicios;Coste salarial total;2023T2;1.566,8
S Otros servicios;Coste salarial total;2023T1;1.482,16
S Otros servicios;Coste salarial total;2022T4;1.611,5
S Otros servicios;Coste salarial total;2022T3;1.478,02
S Otros servicios;Coste salarial total;2022T2;1.510,81
S Otros servicios;Coste salarial total;2022T1;1.417,9
S Otros servicios;Coste salarial total;2021T4;1.488,85
S Otros servicios;Coste salarial total;2021T3;1.349,36
S Otros servicios;Coste salarial total;2021T2;1.371,32
S Otros servicios;Coste salarial total;2021T1;1.279,8
S Otros servicios;Coste salarial total;2020T4;1.401,64
S Otros servicios;Coste salarial total;2020T3;1.311,71
S Otros servicios;Coste salarial total;2020T2;1.097,31
S Otros servicios;Coste salarial total;2020T1;1.271,17
S Otros servicios;Coste salarial total;2019T4;1.417,78
S Otros servicios;Coste salarial total;2019T3;1.330,17
S Otros servicios;Coste salarial total;2019T2;1.308,46
S Otros servicios;Coste salarial total;2019T1;1.261,32
S Otros servicios;Coste salarial total;2018T4;1.358,76
S Otros servicios;Coste salarial total;2018T3;1.281,42
S Otros servicios;Coste salarial total;2018T2;1.286,44
S Otros servicios;Coste salarial total;2018T1;1.251,46
S Otros servicios;Coste salarial total;2017T4;1.328,42
S Otros servicios;Coste salarial total;2017T3;1.247,97
S Otros servicios;Coste salarial total;2017T2;1.246,8
S Otros servicios;Coste salarial total;2017T1;1.208,2
S Otros servicios;Coste salarial total;2016T4;1.327,47
S Otros servicios;Coste salarial total;2016T3;1.249,65
S Otros servicios;Coste salarial total;2016T2;1.261,72
S Otros servicios;Coste salarial total;2016T1;1.217,22
S Otros servicios;Coste salarial total;2015T4;1.364,11
S Otros servicios;Coste salarial total;2015T3;1.279,99
S Otros servicios;Coste salarial total;2015T2;1.314,27
S Otros servicios;Coste salarial total;2015T1;1.232,49
S Otros servicios;Coste salarial total;2014T4;1.418,5
S Otros servicios;Coste salarial total;2014T3;1.327,44
S Otros servicios;Coste salarial total;2014T2;1.381,73
S Otros servicios;Coste salarial total;2014T1;1.277
S Otros servicios;Coste salarial total;2013T4;1.423,08
S Otros servicios;Coste salarial total;2013T3;1.326,27
S Otros servicios;Coste salarial total;2013T2;1.405,77
S Otros servicios;Coste salarial total;2013T1;1.275,81
S Otros servicios;Coste salarial total;2012T4;1.419,6
S Otros servicios;Coste salarial total;2012T3;1.322,21
S Otros servicios;Coste salarial total;2012T2;1.380,69
S Otros servicios;Coste salarial total;2012T1;1.297,64
S Otros servicios;Coste salarial total;2011T4;1.459,65
S Otros servicios;Coste salarial total;2011T3;1.313,53
S Otros servicios;Coste salarial total;2011T2;1.378,61
S Otros servicios;Coste salarial total;2011T1;1.278,72
S Otros servicios;Coste salarial total;2010T4;1.426,18
S Otros servicios;Coste salarial total;2010T3;1.307,19
S Otros servicios;Coste salarial total;2010T2;1.350,95
S Otros servicios;Coste salarial total;2010T1;1.249,91
S Otros servicios;Coste salarial total;2009T4;1.382,98
S Otros servicios;Coste salarial total;2009T3;1.274,61
S Otros servicios;Coste salarial total;2009T2;1.308,64
S Otros servicios;Coste salarial total;2009T1;1.200,42
S Otros servicios;Coste salarial total;2008T4;1.355,29
S Otros servicios;Coste salarial total;2008T3;1.234,33
S Otros servicios;Coste salarial total;2008T2;1.258,06
S Otros servicios;Coste salarial total;2008T1;1.171,23
S Otros servicios;Coste salarial ordinario;2024T4;1.493,08
S Otros servicios;Coste salarial ordinario;2024T3;1.516,86
S Otros servicios;Coste salarial ordinario;2024T2;1.475,43
S Otros servicios;Coste salarial ordinario;2024T1;1.464,36
S Otros servicios;Coste salarial ordinario;2023T4;1.420,88
S Otros servicios;Coste salarial ordinario;2023T3;1.454,05
S Otros servicios;Coste salarial ordinario;2023T2;1.429,96
S Otros servicios;Coste salarial ordinario;2023T1;1.413,55
S Otros servicios;Coste salarial ordinario;2022T4;1.393,81
S Otros servicios;Coste salarial ordinario;2022T3;1.401,96
S Otros servicios;Coste salarial ordinario;2022T2;1.365,05
S Otros servicios;Coste salarial ordinario;2022T1;1.316,92
S Otros servicios;Coste salarial ordinario;2021T4;1.298,73
S Otros servicios;Coste salarial ordinario;2021T3;1.281,55
S Otros servicios;Coste salarial ordinario;2021T2;1.244,14
S Otros servicios;Coste salarial ordinario;2021T1;1.217,96
S Otros servicios;Coste salarial ordinario;2020T4;1.205,35
S Otros servicios;Coste salarial ordinario;2020T3;1.234,94
S Otros servicios;Coste salarial ordinario;2020T2;996,26
S Otros servicios;Coste salarial ordinario;2020T1;1.200,37
S Otros servicios;Coste salarial ordinario;2019T4;1.216,82
S Otros servicios;Coste salarial ordinario;2019T3;1.238,92
S Otros servicios;Coste salarial ordinario;2019T2;1.202,2
S Otros servicios;Coste salarial ordinario;2019T1;1.194,98
S Otros servicios;Coste salarial ordinario;2018T4;1.176,8
S Otros servicios;Coste salarial ordinario;2018T3;1.193,98
S Otros servicios;Coste salarial ordinario;2018T2;1.175,53
S Otros servicios;Coste salarial ordinario;2018T1;1.179,87
S Otros servicios;Coste salarial ordinario;2017T4;1.155,73
S Otros servicios;Coste salarial ordinario;2017T3;1.165,87
S Otros servicios;Coste salarial ordinario;2017T2;1.149,16
S Otros servicios;Coste salarial ordinario;2017T1;1.158,47
S Otros servicios;Coste salarial ordinario;2016T4;1.151,19
S Otros servicios;Coste salarial ordinario;2016T3;1.168,37
S Otros servicios;Coste salarial ordinario;2016T2;1.145,93
S Otros servicios;Coste salarial ordinario;2016T1;1.158,64
S Otros servicios;Coste salarial ordinario;2015T4;1.163,87
S Otros servicios;Coste salarial ordinario;2015T3;1.189,9
S Otros servicios;Coste salarial ordinario;2015T2;1.168,45
S Otros servicios;Coste salarial ordinario;2015T1;1.159,83
S Otros servicios;Coste salarial ordinario;2014T4;1.197,49
S Otros servicios;Coste salarial ordinario;2014T3;1.239,95
S Otros servicios;Coste salarial ordinario;2014T2;1.214,16
S Otros servicios;Coste salarial ordinario;2014T1;1.206,3
S Otros servicios;Coste salarial ordinario;2013T4;1.208,04
S Otros servicios;Coste salarial ordinario;2013T3;1.245,91
S Otros servicios;Coste salarial ordinario;2013T2;1.233,15
S Otros servicios;Coste salarial ordinario;2013T1;1.210,44
S Otros servicios;Coste salarial ordinario;2012T4;1.213,02
S Otros servicios;Coste salarial ordinario;2012T3;1.231,52
S Otros servicios;Coste salarial ordinario;2012T2;1.207,52
S Otros servicios;Coste salarial ordinario;2012T1;1.219,45
S Otros servicios;Coste salarial ordinario;2011T4;1.226,45
S Otros servicios;Coste salarial ordinario;2011T3;1.234,98
S Otros servicios;Coste salarial ordinario;2011T2;1.213,74
S Otros servicios;Coste salarial ordinario;2011T1;1.204,02
S Otros servicios;Coste salarial ordinario;2010T4;1.205,39
S Otros servicios;Coste salarial ordinario;2010T3;1.203,5
S Otros servicios;Coste salarial ordinario;2010T2;1.190,95
S Otros servicios;Coste salarial ordinario;2010T1;1.194,96
S Otros servicios;Coste salarial ordinario;2009T4;1.169,33
S Otros servicios;Coste salarial ordinario;2009T3;1.168,39
S Otros servicios;Coste salarial ordinario;2009T2;1.160,44
S Otros servicios;Coste salarial ordinario;2009T1;1.149,63
S Otros servicios;Coste salarial ordinario;2008T4;1.144,85
S Otros servicios;Coste salarial ordinario;2008T3;1.146,99
S Otros servicios;Coste salarial ordinario;2008T2;1.112,82
S Otros servicios;Coste salarial ordinario;2008T1;1.108,07
S Otros servicios;Coste salarial extraordinario;2024T4;247,97
S Otros servicios;Coste salarial extraordinario;2024T3;105,68
S Otros servicios;Coste salarial extraordinario;2024T2;153,96
S Otros servicios;Coste salarial extraordinario;2024T1;88,88
S Otros servicios;Coste salarial extraordinario;2023T4;212,65
S Otros servicios;Coste salarial extraordinario;2023T3;92,93
S Otros servicios;Coste salarial extraordinario;2023T2;136,84
S Otros servicios;Coste salarial extraordinario;2023T1;68,61
S Otros servicios;Coste salarial extraordinario;2022T4;217,69
S Otros servicios;Coste salarial extraordinario;2022T3;76,06
S Otros servicios;Coste salarial extraordinario;2022T2;145,76
S Otros servicios;Coste salarial extraordinario;2022T1;100,98
S Otros servicios;Coste salarial extraordinario;2021T4;190,12
S Otros servicios;Coste salarial extraordinario;2021T3;67,81
S Otros servicios;Coste salarial extraordinario;2021T2;127,18
S Otros servicios;Coste salarial extraordinario;2021T1;61,84
S Otros servicios;Coste salarial extraordinario;2020T4;196,29
S Otros servicios;Coste salarial extraordinario;2020T3;76,77
S Otros servicios;Coste salarial extraordinario;2020T2;101,05
S Otros servicios;Coste salarial extraordinario;2020T1;70,8
S Otros servicios;Coste salarial extraordinario;2019T4;200,96
S Otros servicios;Coste salarial extraordinario;2019T3;91,25
S Otros servicios;Coste salarial extraordinario;2019T2;106,26
S Otros servicios;Coste salarial extraordinario;2019T1;66,34
S Otros servicios;Coste salarial extraordinario;2018T4;181,96
S Otros servicios;Coste salarial extraordinario;2018T3;87,44
S Otros servicios;Coste salarial extraordinario;2018T2;110,91
S Otros servicios;Coste salarial extraordinario;2018T1;71,59
S Otros servicios;Coste salarial extraordinario;2017T4;172,69
S Otros servicios;Coste salarial extraordinario;2017T3;82,1
S Otros servicios;Coste salarial extraordinario;2017T2;97,64
S Otros servicios;Coste salarial extraordinario;2017T1;49,73
S Otros servicios;Coste salarial extraordinario;2016T4;176,28
S Otros servicios;Coste salarial extraordinario;2016T3;81,28
S Otros servicios;Coste salarial extraordinario;2016T2;115,79
S Otros servicios;Coste salarial extraordinario;2016T1;58,58
S Otros servicios;Coste salarial extraordinario;2015T4;200,24
S Otros servicios;Coste salarial extraordinario;2015T3;90,09
S Otros servicios;Coste salarial extraordinario;2015T2;145,82
S Otros servicios;Coste salarial extraordinario;2015T1;72,66
S Otros servicios;Coste salarial extraordinario;2014T4;221,01
S Otros servicios;Coste salarial extraordinario;2014T3;87,49
S Otros servicios;Coste salarial extraordinario;2014T2;167,57
S Otros servicios;Coste salarial extraordinario;2014T1;70,7
S Otros servicios;Coste salarial extraordinario;2013T4;215,04
S Otros servicios;Coste salarial extraordinario;2013T3;80,36
S Otros servicios;Coste salarial extraordinario;2013T2;172,62
S Otros servicios;Coste salarial extraordinario;2013T1;65,37
S Otros servicios;Coste salarial extraordinario;2012T4;206,58
S Otros servicios;Coste salarial extraordinario;2012T3;90,69
S Otros servicios;Coste salarial extraordinario;2012T2;173,17
S Otros servicios;Coste salarial extraordinario;2012T1;78,19
S Otros servicios;Coste salarial extraordinario;2011T4;233,2
S Otros servicios;Coste salarial extraordinario;2011T3;78,55
S Otros servicios;Coste salarial extraordinario;2011T2;164,87
S Otros servicios;Coste salarial extraordinario;2011T1;74,7
S Otros servicios;Coste salarial extraordinario;2010T4;220,79
S Otros servicios;Coste salarial extraordinario;2010T3;103,69
S Otros servicios;Coste salarial extraordinario;2010T2;160
S Otros servicios;Coste salarial extraordinario;2010T1;54,95
S Otros servicios;Coste salarial extraordinario;2009T4;213,65
S Otros servicios;Coste salarial extraordinario;2009T3;106,22
S Otros servicios;Coste salarial extraordinario;2009T2;148,2
S Otros servicios;Coste salarial extraordinario;2009T1;50,79
S Otros servicios;Coste salarial extraordinario;2008T4;210,44
S Otros servicios;Coste salarial extraordinario;2008T3;87,34
S Otros servicios;Coste salarial extraordinario;2008T2;145,24
S Otros servicios;Coste salarial extraordinario;2008T1;63,16
S Otros servicios;Otros costes;2024T4;598,75
S Otros servicios;Otros costes;2024T3;585,66
S Otros servicios;Otros costes;2024T2;569,14
S Otros servicios;Otros costes;2024T1;586,87
S Otros servicios;Otros costes;2023T4;567,32
S Otros servicios;Otros costes;2023T3;557,85
S Otros servicios;Otros costes;2023T2;541,34
S Otros servicios;Otros costes;2023T1;551,29
S Otros servicios;Otros costes;2022T4;519,77
S Otros servicios;Otros costes;2022T3;524,93
S Otros servicios;Otros costes;2022T2;509,97
S Otros servicios;Otros costes;2022T1;498,29
S Otros servicios;Otros costes;2021T4;496,54
S Otros servicios;Otros costes;2021T3;479,18
S Otros servicios;Otros costes;2021T2;488,86
S Otros servicios;Otros costes;2021T1;476,84
S Otros servicios;Otros costes;2020T4;499,38
S Otros servicios;Otros costes;2020T3;496,49
S Otros servicios;Otros costes;2020T2;421,94
S Otros servicios;Otros costes;2020T1;469,64
S Otros servicios;Otros costes;2019T4;470,14
S Otros servicios;Otros costes;2019T3;470,21
S Otros servicios;Otros costes;2019T2;458,61
S Otros servicios;Otros costes;2019T1;468,69
S Otros servicios;Otros costes;2018T4;443,32
S Otros servicios;Otros costes;2018T3;470,27
S Otros servicios;Otros costes;2018T2;447,19
S Otros servicios;Otros costes;2018T1;453,47
S Otros servicios;Otros costes;2017T4;435,6
S Otros servicios;Otros costes;2017T3;433,61
S Otros servicios;Otros costes;2017T2;435,24
S Otros servicios;Otros costes;2017T1;439,93
S Otros servicios;Otros costes;2016T4;435,51
S Otros servicios;Otros costes;2016T3;447,46
S Otros servicios;Otros costes;2016T2;454,36
S Otros servicios;Otros costes;2016T1;454,94
S Otros servicios;Otros costes;2015T4;437,29
S Otros servicios;Otros costes;2015T3;464,77
S Otros servicios;Otros costes;2015T2;466,64
S Otros servicios;Otros costes;2015T1;457,61
S Otros servicios;Otros costes;2014T4;477,69
S Otros servicios;Otros costes;2014T3;465,86
S Otros servicios;Otros costes;2014T2;466,63
S Otros servicios;Otros costes;2014T1;473,81
